,ticket_id,ticket_name,created_date,resolved_date,first_status,last_status,first_assignee,last_assignee,priority,tag,sla_hours
535,536,SD-911_6000536,2024-12-19 19:17:01,2024-12-21 14:17:01,Ожидает обработки,В работу,ymosyagina,nikiforovaana,P2,oe_move_fresh_to_fresh,24
536,537,SD-911_6000537,2024-12-24 23:13:12,2024-12-25 01:13:12,Ожидает обработки,В работу,aplyukhina,agliskov,P1,oe_cargo,2
537,538,SD-911_6000538,2024-12-10 21:08:00,2024-12-11 00:08:00,Ожидает обработки,В работу,dnoosan,dnoosan,P4,oe_returns,168
538,539,SD-911_6000539,2024-11-26 04:08:24,2024-11-26 06:08:24,Ожидает обработки,В работу,aplyukhina,aplyukhina,P2,oe_rsp,24
539,540,SD-911_6000540,2024-11-14 01:59:05,2024-11-14 05:59:05,Ожидает обработки,В работу,nikiforovaana,ymosyagina,P4,oe_move_fresh_to_fresh,168
540,541,SD-911_6000541,2024-10-01 17:29:51,2024-10-07 18:29:51,Ожидает обработки,В работу,rkarvenov,asayfuddinov,P3,,72
541,542,SD-911_6000542,2024-11-14 13:44:36,2024-11-14 20:44:36,Ожидает обработки,Отменен,asayfuddinov,asayfuddinov,P3,oe_datafix,72
542,543,SD-911_6000543,2024-10-08 18:19:39,2024-10-08 21:19:39,Ожидает обработки,Отменен,asayfuddinov,asayfuddinov,P3,oe_incident_bo,72
543,544,SD-911_6000544,2024-11-03 06:05:53,2024-11-09 21:05:53,Ожидает обработки,В работу,nikiforovaana,mburuhin,P3,oe_incident_bo,72
544,545,SD-911_6000545,2024-12-07 20:13:56,2024-12-17 02:13:56,Ожидает обработки,В работу,msharova,aplyukhina,P4,oe_posting_pushing,168
545,546,SD-911_6000546,2024-10-28 03:35:34,2024-10-28 09:35:34,Ожидает обработки,В работу,asayfuddinov,asayfuddinov,P5,oe_posting_problem,720
546,547,SD-911_6000547,2025-01-04 21:55:21,2025-01-05 00:55:21,Ожидает обработки,В работу,aplyukhina,msharova,P3,oe_datafix,72
547,548,SD-911_6000548,2024-10-26 09:48:53,2024-10-26 10:48:53,Ожидает обработки,Отменен,mburuhin,mburuhin,P2,oe_rsp,24
548,549,SD-911_6000549,2025-01-10 06:38:06,2025-01-17 03:38:06,Ожидает обработки,В работу,msharova,mburuhin,P3,oe_returns,72
549,550,SD-911_6000550,2024-10-01 09:18:09,2024-10-01 10:18:09,Ожидает обработки,В работу,alesushkov,alesushkov,P4,oe_posting_problem,168
550,551,SD-911_6000551,2024-12-28 03:34:36,2024-12-28 14:34:36,Ожидает обработки,В работу,msharova,mburuhin,P4,oe_synk,168
551,552,SD-911_6000552,2024-11-02 09:09:21,2024-11-02 21:09:21,Ожидает обработки,В работу,msharova,alesushkov,P5,oe_rsp,720
552,553,SD-911_6000553,2024-10-03 07:03:49,2024-10-05 05:03:49,Ожидает обработки,В работу,asayfuddinov,aplyukhina,P2,oe_returns,24
553,554,SD-911_6000554,2024-12-10 14:31:12,2024-12-12 09:31:12,Ожидает обработки,В работу,msharova,msharova,P2,oe_rsp,24
554,555,SD-911_6000555,2024-12-11 13:45:27,2024-12-11 15:45:27,Ожидает обработки,В работу,dnoosan,dnoosan,P1,oe_posting_pushing,2
555,556,SD-911_6000556,2024-10-24 02:15:55,2024-10-25 11:15:55,Ожидает обработки,Отменен,rkarvenov,aplyukhina,P3,oe_returns,72
556,557,SD-911_6000557,2025-01-18 02:10:36,2025-01-22 02:10:36,Ожидает обработки,В работу,mburuhin,mburuhin,P4,oe_posting_problem,168
557,558,SD-911_6000558,2025-01-28 16:02:15,2025-01-28 17:02:15,Ожидает обработки,В работу,msharova,msharova,P1,oe_inventory,2
558,559,SD-911_6000559,2024-10-10 09:47:02,2024-10-10 19:47:02,Ожидает обработки,В работу,aplyukhina,aplyukhina,P4,oe_posting_problem,168
559,560,SD-911_6000560,2024-11-30 07:19:40,2024-12-04 10:19:40,Ожидает обработки,В работу,ymosyagina,ymosyagina,P2,oe_posting_problem,24
560,561,SD-911_6000561,2024-12-15 10:04:10,2024-12-15 13:04:10,Ожидает обработки,В работу,aplyukhina,aplyukhina,P4,oe_posting_problem,168
561,562,SD-911_6000562,2024-11-07 17:14:41,2024-11-07 20:14:41,Ожидает обработки,В работу,alesushkov,alesushkov,P3,oe_consig,72
562,563,SD-911_6000563,2024-10-06 10:21:52,2024-10-06 13:21:52,Ожидает обработки,В работу,agliskov,agliskov,P4,oe_inventory,168
563,564,SD-911_6000564,2025-01-30 23:26:53,2025-01-31 07:26:53,Ожидает обработки,Отменен,dnoosan,dnoosan,P5,oe_cargo,720
564,565,SD-911_6000565,2024-11-21 04:45:13,2024-11-21 11:45:13,Ожидает обработки,В работу,nikiforovaana,nikiforovaana,P3,oe_synk,72
565,566,SD-911_6000566,2024-12-27 13:08:46,2024-12-27 15:08:46,Ожидает обработки,В работу,mburuhin,alesushkov,P3,oe_returns,72
566,567,SD-911_6000567,2024-10-23 06:51:33,2024-10-23 14:51:33,Ожидает обработки,В работу,aplyukhina,aplyukhina,P4,oe_cargo,168
567,568,SD-911_6000568,2024-10-05 06:20:31,2024-10-05 07:20:31,Ожидает обработки,В работу,alesushkov,alesushkov,P2,oe_cargo,24
568,569,SD-911_6000569,2024-11-26 03:57:54,2024-11-26 14:57:54,Ожидает обработки,В работу,aplyukhina,aplyukhina,P4,oe_move_fresh_to_fresh,168
569,570,SD-911_6000570,2024-10-15 22:59:07,2024-10-16 05:59:07,Ожидает обработки,Отменен,alesushkov,alesushkov,P3,oe_returns,72
570,571,SD-911_6000571,2025-01-10 04:50:06,2025-01-17 14:50:06,Ожидает обработки,Отменен,rkarvenov,rkarvenov,P4,oe_inventory,168
571,572,SD-911_6000572,2024-10-19 09:09:33,2024-10-19 19:09:33,Ожидает обработки,В работу,nikiforovaana,nikiforovaana,P4,oe_posting_pushing,168
572,573,SD-911_6000573,2025-01-21 02:39:45,2025-01-21 06:39:45,Ожидает обработки,В работу,asayfuddinov,asayfuddinov,P3,oe_rsp,72
573,574,SD-911_6000574,2024-10-13 21:03:47,2024-10-14 09:03:47,Ожидает обработки,В работу,agliskov,agliskov,P4,oe_cargo,168
574,575,SD-911_6000575,2024-10-09 12:26:41,2024-10-15 23:26:41,Ожидает обработки,Выполнено,mburuhin,mburuhin,P3,oe_datafix,72
575,576,SD-911_6000576,2025-01-09 10:21:09,2025-01-09 11:21:09,Ожидает обработки,В работу,rkarvenov,nikiforovaana,P3,oe_consig,72
576,577,SD-911_6000577,2024-12-02 16:54:45,2024-12-06 08:54:45,Ожидает обработки,В работу,alesushkov,alesushkov,P3,oe_consig,72
577,578,SD-911_6000578,2024-12-09 07:43:46,2024-12-12 09:43:46,Ожидает обработки,В работу,aplyukhina,aplyukhina,P2,oe_cargo,24
578,579,SD-911_6000579,2025-01-04 11:58:46,2025-01-04 15:58:46,Ожидает обработки,В работу,nikiforovaana,nikiforovaana,P3,oe_rsp,72
579,580,SD-911_6000580,2024-10-09 17:59:22,2024-10-10 01:59:22,Ожидает обработки,В работу,mburuhin,ymosyagina,P4,oe_synk,168
580,581,SD-911_6000581,2024-11-08 17:52:14,2024-11-08 20:52:14,Ожидает обработки,В работу,aplyukhina,aplyukhina,P2,oe_rsp,24
581,582,SD-911_6000582,2024-11-11 11:31:52,2024-11-11 16:31:52,Ожидает обработки,В работу,ymosyagina,ymosyagina,P3,oe_returns,72
582,583,SD-911_6000583,2024-10-10 13:04:54,2024-10-10 21:04:54,Ожидает обработки,Отменен,alesushkov,alesushkov,P3,oe_cargo,72
583,584,SD-911_6000584,2025-01-28 01:24:49,2025-01-29 09:24:49,Ожидает обработки,В работу,rkarvenov,mburuhin,P1,oe_inventory,2
584,585,SD-911_6000585,2024-10-15 12:11:10,2024-10-15 18:11:10,Ожидает обработки,В работу,dnoosan,dnoosan,P3,oe_move_fresh_to_fresh,72
585,586,SD-911_6000586,2025-01-09 13:35:33,2025-01-09 14:35:33,Ожидает обработки,В работу,dnoosan,mburuhin,P3,oe_returns,72
586,587,SD-911_6000587,2024-10-27 21:47:43,2024-10-30 10:47:43,Ожидает обработки,Выполнено,rkarvenov,rkarvenov,P5,oe_cargo,720
587,588,SD-911_6000588,2025-01-08 05:14:48,2025-01-11 17:14:48,Ожидает обработки,Отменен,asayfuddinov,asayfuddinov,P4,oe_synk,168
588,589,SD-911_6000589,2024-10-25 18:08:46,2024-11-05 00:08:46,Ожидает обработки,Отменен,asayfuddinov,aplyukhina,P5,oe_returns,720
589,590,SD-911_6000590,2025-01-18 10:59:15,2025-01-27 20:59:15,Ожидает обработки,В работу,ymosyagina,ymosyagina,P4,oe_posting_problem,168
590,591,SD-911_6000591,2024-11-20 09:07:20,2024-11-20 10:07:20,Ожидает обработки,В работу,msharova,msharova,P2,oe_returns,24
591,592,SD-911_6000592,2024-10-29 16:05:26,2024-11-03 18:05:26,Ожидает обработки,Выполнено,dnoosan,dnoosan,P3,oe_returns,72
592,593,SD-911_6000593,2024-12-29 07:17:57,2024-12-29 08:17:57,Ожидает обработки,В работу,agliskov,agliskov,P1,oe_datafix,2
593,594,SD-911_6000594,2025-01-21 11:35:58,2025-01-21 19:35:58,Ожидает обработки,В работу,alesushkov,alesushkov,P3,oe_cargo,72
594,595,SD-911_6000595,2024-11-27 00:01:08,2024-11-27 05:01:08,Ожидает обработки,В работу,aplyukhina,aplyukhina,P4,oe_consig,168
595,596,SD-911_6000596,2025-01-28 12:34:08,2025-01-28 14:34:08,Ожидает обработки,В работу,alesushkov,alesushkov,P3,oe_cargo,72
596,597,SD-911_6000597,2025-01-13 10:03:39,2025-01-17 09:03:39,Ожидает обработки,В работу,msharova,rkarvenov,P3,oe_inventory,72
597,598,SD-911_6000598,2024-12-07 16:39:36,2024-12-07 22:39:36,Ожидает обработки,В работу,msharova,agliskov,P3,oe_posting_problem,72
598,599,SD-911_6000599,2024-10-05 23:05:46,2024-10-06 03:05:46,Ожидает обработки,В работу,nikiforovaana,nikiforovaana,P2,oe_consig_asgard,24
599,600,SD-911_6000600,2024-12-11 23:20:14,2024-12-12 00:20:14,Ожидает обработки,В работу,ymosyagina,ymosyagina,P1,oe_rsp,2
600,601,SD-911_6000601,2025-01-15 09:05:11,2025-01-15 13:05:11,Ожидает обработки,В работу,ymosyagina,ymosyagina,P3,oe_move_fresh_to_wms,72
601,602,SD-911_6000602,2024-11-27 03:37:44,2024-11-27 08:37:44,Ожидает обработки,В работу,alesushkov,alesushkov,P3,oe_returns,72
602,603,SD-911_6000603,2024-11-02 12:12:22,2024-11-02 18:12:22,Ожидает обработки,В работу,ymosyagina,ymosyagina,P5,oe_returns,720
603,604,SD-911_6000604,2024-11-17 04:16:22,2024-11-17 07:16:22,Ожидает обработки,В работу,mburuhin,msharova,P3,oe_posting_pushing,72
604,605,SD-911_6000605,2025-01-18 23:33:45,2025-01-26 15:33:45,Ожидает обработки,Выполнено,rkarvenov,rkarvenov,P4,oe_synk,168
605,606,SD-911_6000606,2024-12-09 08:45:48,2024-12-14 22:45:48,Ожидает обработки,В работу,msharova,dnoosan,P4,oe_rsp,168
606,607,SD-911_6000607,2024-10-13 20:32:10,2024-11-13 16:32:10,Ожидает обработки,В работу,nikiforovaana,agliskov,P5,oe_datafix,720
607,608,SD-911_6000608,2024-11-10 19:13:19,2024-11-11 07:13:19,Ожидает обработки,В работу,asayfuddinov,asayfuddinov,P4,oe_posting_problem,168
608,609,SD-911_6000609,2024-11-12 04:40:46,2024-11-12 05:40:46,Ожидает обработки,В работу,nikiforovaana,rkarvenov,P4,oe_posting_problem,168
609,610,SD-911_6000610,2024-11-02 19:14:18,2024-11-02 21:14:18,Ожидает обработки,В работу,dnoosan,dnoosan,P1,oe_posting_problem,2
610,611,SD-911_6000611,2024-12-03 05:14:24,2024-12-03 07:14:24,Ожидает обработки,В работу,ymosyagina,dnoosan,P1,oe_posting_problem,2
611,612,SD-911_6000612,2025-01-20 16:07:53,2025-01-20 17:07:53,Ожидает обработки,В работу,msharova,msharova,P3,oe_posting_problem,72
612,613,SD-911_6000613,2024-10-03 14:11:09,2024-10-06 05:11:09,Ожидает обработки,В работу,msharova,msharova,P2,oe_synk,24
613,614,SD-911_6000614,2024-10-03 15:21:39,2024-10-04 00:21:39,Ожидает обработки,Отменен,asayfuddinov,asayfuddinov,P5,oe_notcorrect,720
614,615,SD-911_6000615,2024-11-07 18:51:44,2024-11-08 04:51:44,Ожидает обработки,В работу,alesushkov,alesushkov,P4,,168
615,616,SD-911_6000616,2024-10-10 18:22:15,2024-10-14 17:22:15,Ожидает обработки,В работу,ymosyagina,ymosyagina,P3,oe_posting_problem,72
616,617,SD-911_6000617,2024-10-11 18:52:38,2024-10-16 00:52:38,Ожидает обработки,В работу,rkarvenov,agliskov,P3,oe_posting_pushing,72
617,618,SD-911_6000618,2024-12-22 22:36:32,2024-12-23 06:36:32,Ожидает обработки,В работу,alesushkov,alesushkov,P4,oe_synk,168
618,619,SD-911_6000619,2024-10-19 16:32:10,2024-10-19 23:32:10,Ожидает обработки,В работу,nikiforovaana,mburuhin,P3,oe_datafix,72
619,620,SD-911_6000620,2025-01-27 02:37:51,2025-01-27 07:37:51,Ожидает обработки,В работу,alesushkov,nikiforovaana,P3,oe_consig_asgard,72
620,621,SD-911_6000621,2025-01-20 04:47:21,2025-01-20 07:47:21,Ожидает обработки,В работу,rkarvenov,rkarvenov,P3,oe_consig,72
621,622,SD-911_6000622,2024-12-17 14:44:28,2024-12-20 02:44:28,Ожидает обработки,В работу,agliskov,agliskov,P2,oe_posting_problem,24
622,623,SD-911_6000623,2024-11-27 11:02:45,2024-11-27 14:02:45,Ожидает обработки,В работу,alesushkov,alesushkov,P3,oe_datafix,72
623,624,SD-911_6000624,2024-12-16 14:27:02,2024-12-19 20:27:02,Ожидает обработки,В работу,msharova,msharova,P3,oe_posting_problem,72
624,625,SD-911_6000625,2024-11-27 16:57:04,2024-11-28 04:57:04,Ожидает обработки,В работу,asayfuddinov,rkarvenov,P4,oe_cargo,168
625,626,SD-911_6000626,2024-12-23 23:49:31,2024-12-24 05:49:31,Ожидает обработки,В работу,mburuhin,mburuhin,P4,oe_incident_bo,168
626,627,SD-911_6000627,2024-12-26 03:04:01,2024-12-26 07:04:01,Ожидает обработки,В работу,agliskov,agliskov,P3,oe_pldcs,72
627,628,SD-911_6000628,2024-12-19 19:17:36,2024-12-19 21:17:36,Ожидает обработки,В работу,mburuhin,alesushkov,P3,oe_cargo,72
628,629,SD-911_6000629,2024-12-20 13:31:31,2024-12-20 15:31:31,Ожидает обработки,В работу,agliskov,agliskov,P3,oe_inventory,72
629,630,SD-911_6000630,2024-11-06 12:31:45,2024-11-06 13:31:45,Ожидает обработки,В работу,mburuhin,mburuhin,P4,oe_datafix,168
630,631,SD-911_6000631,2024-12-16 15:17:40,2024-12-23 21:17:40,Ожидает обработки,В работу,nikiforovaana,asayfuddinov,P5,oe_posting_problem,720
631,632,SD-911_6000632,2024-10-11 08:00:40,2024-10-11 10:00:40,Ожидает обработки,В работу,ymosyagina,ymosyagina,P2,oe_rsp,24
632,633,SD-911_6000633,2024-12-03 09:21:34,2024-12-03 16:21:34,Ожидает обработки,В работу,agliskov,agliskov,P4,oe_synk,168
633,634,SD-911_6000634,2024-10-27 08:29:15,2024-11-04 03:29:15,Ожидает обработки,В работу,msharova,agliskov,P4,oe_inventory,168
634,635,SD-911_6000635,2024-10-20 14:16:48,2024-10-26 19:16:48,Ожидает обработки,В работу,nikiforovaana,nikiforovaana,P3,oe_posting_problem,72
635,636,SD-911_6000636,2024-10-09 00:24:35,2024-10-13 19:24:35,Ожидает обработки,В работу,mburuhin,rkarvenov,P4,oe_returns,168
636,637,SD-911_6000637,2024-12-14 09:08:07,2024-12-14 10:08:07,Ожидает обработки,В работу,alesushkov,alesushkov,P3,oe_cargo,72
637,638,SD-911_6000638,2024-10-11 21:38:08,2024-10-12 11:38:08,Ожидает обработки,В работу,ymosyagina,nikiforovaana,P5,oe_posting_problem,720
638,639,SD-911_6000639,2024-12-02 17:02:54,2024-12-06 17:02:54,Ожидает обработки,В работу,nikiforovaana,alesushkov,P3,oe_posting_problem,72
639,640,SD-911_6000640,2024-12-09 21:59:12,2025-01-09 17:59:12,Ожидает обработки,В работу,ymosyagina,aplyukhina,P5,oe_rsp,720
640,641,SD-911_6000641,2024-12-04 01:56:06,2024-12-04 05:56:06,Ожидает обработки,В работу,agliskov,aplyukhina,P4,oe_inventory,168
641,642,SD-911_6000642,2024-12-22 10:03:08,2024-12-22 18:03:08,Ожидает обработки,В работу,alesushkov,alesushkov,P4,oe_posting_problem,168
642,643,SD-911_6000643,2024-11-28 13:17:25,2024-11-28 21:17:25,Ожидает обработки,Отменен,nikiforovaana,nikiforovaana,P3,,72
643,644,SD-911_6000644,2024-12-05 12:28:33,2024-12-05 14:28:33,Ожидает обработки,В работу,asayfuddinov,nikiforovaana,P4,oe_inventory,168
644,645,SD-911_6000645,2025-01-30 09:42:38,2025-01-30 13:42:38,Ожидает обработки,Отменен,rkarvenov,rkarvenov,P5,oe_kiz,720
645,646,SD-911_6000646,2025-01-11 18:50:25,2025-01-18 13:50:25,Ожидает обработки,В работу,mburuhin,mburuhin,P3,oe_returns,72
646,647,SD-911_6000647,2024-10-06 04:33:56,2024-10-10 03:33:56,Ожидает обработки,В работу,asayfuddinov,alesushkov,P3,oe_inventory,72
647,648,SD-911_6000648,2024-12-02 17:16:00,2024-12-02 19:16:00,Ожидает обработки,Отменен,asayfuddinov,asayfuddinov,P3,oe_posting_pushing,72
648,649,SD-911_6000649,2024-10-01 00:36:38,2024-10-04 11:36:38,Ожидает обработки,Отменен,aplyukhina,aplyukhina,P3,oe_returns,72
649,650,SD-911_6000650,2024-12-06 13:38:38,2024-12-07 01:38:38,Ожидает обработки,В работу,alesushkov,alesushkov,P5,oe_datafix,720
650,651,SD-911_6000651,2024-10-17 14:30:58,2024-10-17 19:30:58,Ожидает обработки,В работу,rkarvenov,mburuhin,P3,oe_cargo,72
651,652,SD-911_6000652,2025-01-20 09:39:12,2025-01-20 15:39:12,Ожидает обработки,В работу,mburuhin,aplyukhina,P4,oe_cargo,168
652,653,SD-911_6000653,2024-10-29 17:41:14,2024-10-31 16:41:14,Ожидает обработки,В работу,msharova,msharova,P2,oe_cargo,24
653,654,SD-911_6000654,2024-12-20 12:18:58,2024-12-20 15:18:58,Ожидает обработки,В работу,dnoosan,dnoosan,P2,oe_datafix,24
654,655,SD-911_6000655,2025-01-16 05:31:09,2025-01-16 11:31:09,Ожидает обработки,В работу,asayfuddinov,asayfuddinov,P3,oe_cargo,72
655,656,SD-911_6000656,2024-12-29 19:32:34,2024-12-30 02:32:34,Ожидает обработки,В работу,nikiforovaana,ymosyagina,P3,oe_posting_pushing,72
656,657,SD-911_6000657,2024-12-14 19:30:37,2024-12-17 17:30:37,Ожидает обработки,Отменен,mburuhin,dnoosan,P2,oe_returns,24
657,658,SD-911_6000658,2024-10-09 12:31:02,2024-10-09 19:31:02,Ожидает обработки,Отменен,asayfuddinov,asayfuddinov,P3,oe_notcorrect,72
658,659,SD-911_6000659,2024-11-09 08:31:21,2024-11-12 04:31:21,Ожидает обработки,В работу,ymosyagina,alesushkov,P2,oe_posting_problem,24
659,660,SD-911_6000660,2024-11-24 08:29:53,2024-11-27 07:29:53,Ожидает обработки,В работу,mburuhin,agliskov,P3,oe_returns,72
660,661,SD-911_6000661,2024-10-14 04:34:06,2024-10-14 12:34:06,Ожидает обработки,В работу,ymosyagina,ymosyagina,P4,oe_posting_problem,168
661,662,SD-911_6000662,2024-12-18 03:04:41,2024-12-21 04:04:41,Ожидает обработки,В работу,ymosyagina,ymosyagina,P3,oe_posting_problem,72
662,663,SD-911_6000663,2024-10-26 19:04:53,2024-10-27 00:04:53,Ожидает обработки,В работу,asayfuddinov,asayfuddinov,P4,oe_kiz,168
663,664,SD-911_6000664,2024-10-16 01:38:10,2024-10-16 03:38:10,Ожидает обработки,В работу,alesushkov,alesushkov,P2,oe_synk,24
664,665,SD-911_6000665,2024-12-25 11:23:13,2024-12-29 10:23:13,Ожидает обработки,В работу,dnoosan,asayfuddinov,P3,oe_returns,72
665,666,SD-911_6000666,2024-10-21 15:06:29,2024-10-21 16:06:29,Ожидает обработки,В работу,ymosyagina,ymosyagina,P3,oe_inventory,72
666,667,SD-911_6000667,2024-11-02 08:30:47,2024-11-02 19:30:47,Ожидает обработки,Отменен,agliskov,agliskov,P4,oe_posting_problem,168
667,668,SD-911_6000668,2024-10-14 12:54:25,2024-10-14 14:54:25,Ожидает обработки,В работу,msharova,nikiforovaana,P4,oe_pldcs,168
668,669,SD-911_6000669,2024-11-11 14:16:41,2024-11-11 20:16:41,Ожидает обработки,В работу,nikiforovaana,nikiforovaana,P5,oe_posting_problem,720
669,670,SD-911_6000670,2024-11-12 21:08:17,2024-11-13 01:08:17,Ожидает обработки,В работу,alesushkov,alesushkov,P3,oe_datafix,72
670,671,SD-911_6000671,2024-12-17 07:09:56,2024-12-17 18:09:56,Ожидает обработки,В работу,agliskov,agliskov,P4,oe_datafix,168
671,672,SD-911_6000672,2024-12-05 02:34:41,2024-12-09 00:34:41,Ожидает обработки,В работу,rkarvenov,asayfuddinov,P3,oe_datafix,72
672,673,SD-911_6000673,2025-01-23 07:26:00,2025-01-23 12:26:00,Ожидает обработки,Отменен,rkarvenov,rkarvenov,P3,oe_posting_problem,72
673,674,SD-911_6000674,2025-01-09 17:47:23,2025-01-09 20:47:23,Ожидает обработки,В работу,msharova,agliskov,P2,oe_notcorrect,24
674,675,SD-911_6000675,2024-12-19 03:53:04,2024-12-29 00:53:04,Ожидает обработки,В работу,aplyukhina,asayfuddinov,P4,oe_posting_pushing,168
675,676,SD-911_6000676,2024-12-20 10:09:12,2025-01-19 15:09:12,Ожидает обработки,В работу,asayfuddinov,rkarvenov,P5,oe_notcorrect,720
676,677,SD-911_6000677,2024-12-30 19:13:52,2025-01-01 17:13:52,Ожидает обработки,В работу,asayfuddinov,aplyukhina,P2,oe_returns,24
677,678,SD-911_6000678,2024-11-13 21:54:54,2024-11-14 00:54:54,Ожидает обработки,В работу,mburuhin,asayfuddinov,P2,oe_move_fresh_to_wms,24
678,679,SD-911_6000679,2025-01-09 17:16:24,2025-01-14 15:16:24,Ожидает обработки,В работу,agliskov,agliskov,P3,oe_synk,72
679,680,SD-911_6000680,2025-01-06 09:48:43,2025-01-06 11:48:43,Ожидает обработки,В работу,agliskov,agliskov,P3,oe_cargo,72
680,681,SD-911_6000681,2024-12-15 22:13:20,2024-12-16 00:13:20,Ожидает обработки,В работу,msharova,aplyukhina,P3,oe_posting_problem,72
681,682,SD-911_6000682,2025-01-29 12:27:16,2025-02-04 05:27:16,Ожидает обработки,Выполнено,aplyukhina,aplyukhina,P3,oe_posting_problem,72
682,683,SD-911_6000683,2025-01-09 14:56:34,2025-01-09 16:56:34,Ожидает обработки,В работу,rkarvenov,rkarvenov,P4,oe_posting_pushing,168
683,684,SD-911_6000684,2024-12-26 02:36:30,2024-12-26 11:36:30,Ожидает обработки,Отменен,agliskov,agliskov,P4,oe_inventory,168
684,685,SD-911_6000685,2025-01-27 09:51:29,2025-01-31 00:51:29,Ожидает обработки,В работу,dnoosan,dnoosan,P3,oe_posting_problem,72
685,686,SD-911_6000686,2024-11-03 23:37:39,2024-11-07 21:37:39,Ожидает обработки,В работу,rkarvenov,msharova,P2,oe_rsp,24
686,687,SD-911_6000687,2025-01-14 08:24:29,2025-01-14 10:24:29,Ожидает обработки,В работу,nikiforovaana,rkarvenov,P1,oe_datafix,2
687,688,SD-911_6000688,2024-10-04 13:27:51,2024-10-04 17:27:51,Ожидает обработки,В работу,ymosyagina,ymosyagina,P3,oe_returns,72
688,689,SD-911_6000689,2025-01-27 07:01:19,2025-01-27 09:01:19,Ожидает обработки,Отменен,nikiforovaana,nikiforovaana,P4,oe_consig,168
689,690,SD-911_6000690,2024-10-09 04:13:25,2024-10-14 19:13:25,Ожидает обработки,В работу,msharova,dnoosan,P3,oe_notcorrect,72
690,691,SD-911_6000691,2024-12-29 02:13:37,2025-01-06 20:13:37,Ожидает обработки,В работу,dnoosan,dnoosan,P4,oe_inventory,168
691,692,SD-911_6000692,2025-01-24 10:17:48,2025-01-24 22:17:48,Ожидает обработки,В работу,agliskov,agliskov,P4,oe_posting_problem,168
692,693,SD-911_6000693,2025-01-06 20:50:45,2025-01-10 20:50:45,Ожидает обработки,Выполнено,aplyukhina,aplyukhina,P3,oe_datafix,72
693,694,SD-911_6000694,2024-11-03 08:19:23,2024-11-03 12:19:23,Ожидает обработки,В работу,nikiforovaana,ymosyagina,P4,oe_cargo,168
694,695,SD-911_6000695,2024-10-16 05:49:43,2024-10-16 12:49:43,Ожидает обработки,Отменен,ymosyagina,ymosyagina,P5,oe_move_fresh_to_fresh,720
695,696,SD-911_6000696,2025-01-04 03:52:31,2025-01-04 11:52:31,Ожидает обработки,В работу,ymosyagina,ymosyagina,P3,oe_posting_problem,72
696,697,SD-911_6000697,2025-01-06 00:37:45,2025-01-06 09:37:45,Ожидает обработки,В работу,mburuhin,ymosyagina,P4,oe_cargo,168
697,698,SD-911_6000698,2025-01-10 23:17:26,2025-01-11 15:17:26,Ожидает обработки,В работу,rkarvenov,rkarvenov,P5,oe_cargo,720
698,699,SD-911_6000699,2024-11-11 16:03:08,2024-11-11 21:03:08,Ожидает обработки,В работу,nikiforovaana,msharova,P3,oe_consig,72
699,700,SD-911_6000700,2024-12-27 15:10:52,2025-01-05 19:10:52,Ожидает обработки,Отменен,aplyukhina,aplyukhina,P5,oe_posting_problem,720
700,701,SD-911_6000701,2025-01-27 07:34:22,2025-01-27 08:34:22,Ожидает обработки,В работу,rkarvenov,rkarvenov,P4,oe_datafix,168
701,702,SD-911_6000702,2025-01-14 11:37:56,2025-01-14 18:37:56,Ожидает обработки,В работу,dnoosan,rkarvenov,P4,oe_inventory,168
702,703,SD-911_6000703,2024-12-23 15:41:19,2024-12-24 00:41:19,Ожидает обработки,В работу,rkarvenov,rkarvenov,P4,oe_returns,168
703,704,SD-911_6000704,2024-10-02 20:44:28,2024-11-03 13:44:28,Ожидает обработки,В работу,ymosyagina,nikiforovaana,P5,oe_rsp,720
704,705,SD-911_6000705,2024-10-18 14:33:17,2024-10-20 11:33:17,Ожидает обработки,В работу,dnoosan,dnoosan,P1,oe_posting_problem,2
705,706,SD-911_6000706,2025-01-14 09:38:58,2025-01-14 10:38:58,Ожидает обработки,В работу,asayfuddinov,asayfuddinov,P1,oe_cargo,2
706,707,SD-911_6000707,2024-10-04 08:01:54,2024-10-04 10:01:54,Ожидает обработки,В работу,msharova,msharova,P3,oe_returns,72
707,708,SD-911_6000708,2024-10-09 15:44:43,2024-10-09 16:44:43,Ожидает обработки,В работу,aplyukhina,aplyukhina,P2,oe_posting_pushing,24
708,709,SD-911_6000709,2025-01-21 20:07:21,2025-01-31 22:07:21,Ожидает обработки,Отменен,rkarvenov,rkarvenov,P4,oe_kiz,168
709,710,SD-911_6000710,2025-01-25 21:26:27,2025-01-26 07:26:27,Ожидает обработки,В работу,nikiforovaana,nikiforovaana,P4,oe_rsp,168
710,711,SD-911_6000711,2024-11-25 02:31:17,2024-11-25 05:31:17,Ожидает обработки,В работу,agliskov,agliskov,P3,oe_posting_problem,72
711,712,SD-911_6000712,2024-12-23 18:46:31,2024-12-24 03:46:31,Ожидает обработки,В работу,ymosyagina,alesushkov,P4,oe_consig,168
712,713,SD-911_6000713,2024-10-11 05:17:36,2024-10-17 19:17:36,Ожидает обработки,Отменен,rkarvenov,rkarvenov,P3,oe_posting_problem,72
713,714,SD-911_6000714,2025-01-18 20:31:58,2025-01-25 21:31:58,Ожидает обработки,В работу,agliskov,dnoosan,P4,oe_returns,168
